id,price,number_of_reviews,availability_365,room_type,neighbourhood,neighbourhood_group,accommodates,bedrooms,bathrooms,host_is_superhost,reviews_per_month,last_review,first_review,calculated_host_listings_count,latitude,longitude,minimum_nights,host_name,host_since,number_of_reviews_ltm,instant_bookable,host_response_rate,host_acceptance_rate,host_response_time
26567214,180.0,53,206,Entire home/apt,Estrela,Lisboa,4,2.0,1.0,False,0.71,2024-07-16,2018-07-29,6,38.71346,-9.15487,1,Lisbon Dreams,2013-04-10,13,True,1.0,0.99,within an hour
26568318,70.0,28,338,Entire home/apt,So Joo das Lampas e Terrugem,Sintra,3,2.0,1.0,False,0.45,2024-08-29,2019-08-17,1,38.85754,-9.36552,2,Nazaré E Pinela,2017-08-08,3,True,1.0,0.9,within an hour
26568740,49.0,265,121,Entire home/apt,Alcntara,Lisboa,2,1.0,1.0,True,3.53,2024-08-28,2018-07-16,2,38.70039,-9.17522,1,Pedro,2017-07-02,60,True,1.0,1.0,within an hour
26569916,99.0,27,346,Entire home/apt,Carcavelos e Parede,Cascais,2,0.0,1.0,True,0.71,2024-09-01,2021-07-26,1,38.6953,-9.36462,5,Joao,2016-06-27,8,False,0.89,0.83,within a day
26582375,214.0,40,281,Entire home/apt,Arroios,Lisboa,6,2.0,1.0,False,0.61,2024-07-10,2019-04-22,65,38.72143,-9.13595,3,Albertino,2012-05-14,5,True,1.0,1.0,within an hour
26583573,150.0,56,342,Entire home/apt,Arroios,Lisboa,4,2.0,1.0,False,0.79,2024-08-22,2018-11-18,293,38.7261848449707,-9.142902374267578,1,Feels Like Home,2012-10-23,14,True,0.99,1.0,within an hour
26583842,160.0,163,78,Entire home/apt,Arroios,Lisboa,5,2.0,1.0,True,2.19,2024-08-24,2018-08-05,1,38.73145,-9.13816,3,Ana,2018-07-04,27,True,1.0,1.0,within an hour
26591343,284.0,327,42,Entire home/apt,So Vicente,Lisboa,6,3.0,2.0,False,4.36,2024-09-09,2018-07-19,14,38.71515059226879,-9.130749784330831,4,João,2012-04-09,62,False,1.0,1.0,within an hour
26594403,260.0,14,225,Entire home/apt,Misericrdia,Lisboa,4,2.0,2.0,False,0.22,2021-06-13,2019-06-02,1,38.71529,-9.14647,4,Héstia  &  Baco,2015-07-16,0,False,1.0,0.97,within an hour
26597399,66.0,143,254,Entire home/apt,So Vicente,Lisboa,4,2.0,1.0,False,1.91,2024-09-09,2018-07-19,2,38.71542,-9.12777,4,Ana & Pedro,2015-03-29,50,False,1.0,1.0,within an hour
26602298,110.0,141,276,Entire home/apt,So Domingos de Benfica,Lisboa,8,3.0,2.0,False,1.88,2024-09-12,2018-07-21,6,38.7523,-9.16728,3,Miguel,2013-08-13,37,True,1.0,1.0,within an hour
26602829,600.0,109,339,Entire home/apt,Colares,Sintra,6,3.0,1.5,True,1.46,2024-09-11,2018-07-30,1,38.83530044555664,-9.465927124023438,1,Dalila,2017-04-06,33,True,1.0,1.0,within an hour
26603548,98.0,178,327,Entire home/apt,Arroios,Lisboa,2,0.0,1.0,False,2.38,2024-06-28,2018-07-28,7,38.72386,-9.13497,2,Sonel,2017-11-15,21,False,0.69,0.53,within a day
26244136,247.0,141,321,Entire home/apt,Santa Maria Maior,Lisboa,4,2.0,1.0,True,1.87,2024-08-29,2018-07-07,104,38.71017,-9.13682,2,Alexandra Pedro And Team,2013-03-30,21,False,1.0,0.99,within an hour
26244382,198.0,31,308,Entire home/apt,Santa Maria Maior,Lisboa,4,2.0,1.0,True,0.42,2024-08-28,2018-08-01,104,38.7114,-9.13822,2,Alexandra Pedro And Team,2013-03-30,5,False,1.0,0.99,within an hour
26244475,189.0,155,317,Entire home/apt,Santa Maria Maior,Lisboa,2,1.0,1.0,True,2.05,2024-09-01,2018-07-05,104,38.70959,-9.1388,2,Alexandra Pedro And Team,2013-03-30,29,False,1.0,0.99,within an hour
26252415,124.0,93,332,Entire home/apt,Ajuda,Lisboa,4,2.0,2.0,False,1.23,2024-08-21,2018-07-01,13,38.70576,-9.19902,2,Mafalda & Rodrigo,2016-07-14,23,True,1.0,1.0,within an hour
26253121,146.0,17,123,Entire home/apt,Cascais e Estoril,Cascais,6,3.0,2.0,False,0.28,2024-08-28,2019-08-25,1,38.73311,-9.44963,6,Alexandra,2015-07-04,6,False,1.0,1.0,within a day
26257216,150.0,105,110,Entire home/apt,Misericrdia,Lisboa,4,2.0,1.0,True,1.39,2024-08-21,2018-07-09,2,38.7109,-9.14391,3,Carina,2015-01-22,14,False,1.0,1.0,within an hour
26258187,523.0,150,19,Entire home/apt,Ajuda,Lisboa,5,3.0,1.0,True,1.99,2024-02-10,2018-07-12,2,38.70227,-9.20192,3,Alê,2018-06-22,12,False,1.0,0.93,within an hour
26264499,85.0,38,300,Entire home/apt,Carcavelos e Parede,Cascais,3,0.0,1.0,True,0.52,2024-08-10,2018-09-06,1,38.6799,-9.329,2,Gonçalo,2017-02-06,6,True,1.0,1.0,within an hour
26273800,44.0,13,179,Private room,Santo Isidoro,Mafra,2,1.0,2.0,False,0.17,2021-09-21,2018-08-03,3,38.989909553102365,-9.404863179548313,3,Tiago,2015-12-10,0,False,1.0,0.0,within a few hours
26298504,167.0,12,101,Entire home/apt,Ericeira,Mafra,4,3.0,2.0,True,0.16,2024-04-19,2018-07-22,14,38.96245,-9.41575,5,Rui,2012-08-21,2,False,1.0,0.93,within a few hours
26301758,226.0,221,267,Entire home/apt,Santa Maria Maior,Lisboa,4,2.0,2.0,True,2.96,2024-08-29,2018-07-27,1,38.71178,-9.13372,3,Mafalda,2017-05-08,43,True,1.0,0.97,within an hour
26302507,174.0,323,110,Entire home/apt,Misericrdia,Lisboa,4,1.0,1.0,True,4.29,2024-09-10,2018-07-09,21,38.70682,-9.14765,2,Alexandra,2016-03-30,82,True,1.0,1.0,within an hour
26303109,90.0,138,113,Entire home/apt,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,2,1.0,1.0,True,1.84,2024-08-29,2018-07-13,6,38.7019,-9.22948,3,Pedro & Elisabete,2012-01-19,29,True,1.0,1.0,within an hour
26313702,95.0,151,248,Entire home/apt,So Vicente,Lisboa,4,2.0,1.0,False,2.0,2024-09-09,2018-07-04,1,38.71931,-9.12223,3,Susana,2018-06-24,25,True,1.0,1.0,within an hour
26315493,132.0,123,34,Entire home/apt,Campolide,Lisboa,6,2.0,4.5,False,1.66,2024-07-02,2018-08-17,1,38.73779,-9.16123,1,David,2015-04-14,24,True,1.0,1.0,within an hour
26322009,483.0,366,36,Entire home/apt,Santa Maria Maior,Lisboa,6,3.0,2.0,False,4.94,2024-09-11,2018-08-17,4,38.71188,-9.13749,2,Joana,2016-10-08,84,True,1.0,1.0,within an hour
26334730,150.0,111,221,Entire home/apt,Santo Antnio,Lisboa,2,1.0,1.0,True,1.48,2024-08-20,2018-07-13,3,38.71623,-9.14655,3,Fátima & João,2018-06-25,38,False,1.0,0.99,within an hour
26352573,57.0,5,14,Private room,Carcavelos e Parede,Cascais,2,1.0,3.0,True,0.2,2024-07-19,2022-08-10,4,38.70182,-9.37067,5,Maria,2016-07-03,1,True,1.0,1.0,within an hour
26353248,42.0,157,129,Private room,Penha de Frana,Lisboa,2,1.0,1.0,False,2.08,2024-08-25,2018-07-09,2,38.72494,-9.11632,1,Jessica,2018-06-26,9,False,1.0,1.0,within an hour
26355092,164.0,177,66,Entire home/apt,Cascais e Estoril,Cascais,8,4.0,2.0,False,2.35,2024-08-30,2018-07-13,10,38.69964,-9.42631,1,André,2017-01-31,49,True,1.0,1.0,within an hour
26356729,198.0,60,326,Entire home/apt,Santa Maria Maior,Lisboa,2,1.0,1.0,True,0.83,2024-08-20,2018-09-28,40,38.70845,-9.13575,1,Lisbonne,2015-06-02,15,True,1.0,1.0,within an hour
26356731,278.0,10,329,Entire home/apt,Santa Maria Maior,Lisboa,4,2.0,1.0,True,0.14,2024-07-02,2018-12-07,40,38.71021,-9.13707,1,Lisbonne,2015-06-02,1,True,1.0,1.0,within an hour
26363578,150.0,69,317,Entire home/apt,Ericeira,Mafra,6,3.0,3.0,True,0.92,2024-09-08,2018-07-21,1,38.96846,-9.41382,5,Familia Natura,2018-06-26,16,False,1.0,1.0,within a few hours
26365321,124.0,209,277,Entire home/apt,Santa Maria Maior,Lisboa,4,1.0,1.0,True,2.93,2024-09-04,2018-11-06,1,38.712891,-9.127498,3,Artur & Diogo,2018-06-26,24,True,1.0,1.0,within an hour
26377228,125.0,109,228,Entire home/apt,Santa Maria Maior,Lisboa,9,3.0,2.0,True,1.45,2024-08-31,2018-07-08,2,38.71034,-9.13481,1,Susan,2012-11-18,16,True,1.0,1.0,within an hour
26381551,48.0,76,166,Private room,Santa Maria Maior,Lisboa,2,1.0,1.0,False,1.01,2024-08-25,2018-07-21,21,38.71577,-9.13254,2,Sergio Raul,2017-08-09,10,True,0.93,1.0,within an hour
26395402,70.0,183,269,Entire home/apt,Cascais e Estoril,Cascais,4,1.0,1.0,True,2.45,2024-08-29,2018-07-30,2,38.70161,-9.38595,1,Fernando,2017-08-05,40,False,1.0,0.99,within an hour
26396316,180.0,28,339,Entire home/apt,Santa Maria Maior,Lisboa,4,1.0,1.0,False,0.38,2024-06-15,2018-08-06,293,38.70936965942383,-9.136632919311523,1,Feels Like Home,2012-10-23,3,True,0.99,1.0,within an hour
26424486,285.0,90,76,Entire home/apt,Estrela,Lisboa,4,1.0,1.0,True,1.2,2024-08-31,2018-07-24,1,38.71357,-9.157325,2,Steven,2013-12-25,23,False,1.0,1.0,within a few hours
26424880,80.0,68,310,Entire home/apt,Arroios,Lisboa,3,2.0,1.0,False,0.91,2024-09-12,2018-08-08,1,38.72383,-9.13312,5,Mafalda,2018-06-28,16,True,1.0,1.0,within an hour
26425584,43.0,204,45,Private room,Estrela,Lisboa,2,1.0,1.0,True,2.71,2024-09-11,2018-07-09,2,38.70882,-9.15664,3,Ulpiano,2014-07-02,57,False,1.0,1.0,within an hour
26440741,146.0,11,107,Entire home/apt,Alcabideche,Cascais,4,2.0,1.0,False,0.15,2024-08-26,2018-08-12,30,38.75202,-9.45808,1,Rita Morais E Nuno Sameiro,2013-02-05,3,True,1.0,1.0,within an hour
26443415,380.0,237,55,Entire home/apt,Santa Maria Maior,Lisboa,5,2.0,1.5,True,3.15,2024-08-27,2018-07-11,19,38.70962,-9.13574,3,Second House,2015-01-09,52,True,0.99,1.0,within an hour
26445958,44.0,104,47,Private room,Estrela,Lisboa,2,1.0,1.0,True,1.38,2024-09-08,2018-07-12,2,38.70687,-9.15653,5,Ulpiano,2014-07-02,44,False,1.0,1.0,within an hour
26446692,60.0,195,256,Entire home/apt,Penha de Frana,Lisboa,2,1.0,1.0,True,2.61,2024-09-12,2018-07-27,3,38.72374,-9.13128,2,Cristina,2015-05-21,58,True,1.0,1.0,within an hour
26625353,105.0,87,322,Entire home/apt,Cascais e Estoril,Cascais,4,2.0,1.0,True,1.18,2024-09-06,2018-08-18,1,38.70022,-9.37382,2,Woodhouse,2018-07-05,23,True,1.0,1.0,within an hour
26625426,128.0,53,85,Entire home/apt,Santo Antnio,Lisboa,4,1.0,1.0,True,0.71,2024-09-06,2018-07-24,2,38.71747,-9.14502,6,Debora,2018-07-05,10,False,1.0,1.0,within an hour
26629075,197.0,155,155,Entire home/apt,Santo Antnio,Lisboa,7,3.0,2.0,True,2.1,2024-09-12,2018-08-20,5,38.72336,-9.14423,3,Nathalie,2018-07-02,42,False,0.96,0.99,within an hour
26631746,464.0,11,54,Entire home/apt,Ericeira,Mafra,15,6.0,3.0,False,0.19,2024-08-11,2019-12-09,7,38.98424,-9.41512,4,Martina,2014-05-05,5,False,1.0,0.89,within an hour
26636142,55.0,0,364,Private room,Marvila,Lisboa,1,0.0,1.0,False,0.0,0,0,2,38.7516,-9.11239,1,Ana Maria,2016-06-03,0,False,1.0,0.0,within an hour
26637112,50.0,175,182,Entire home/apt,"Almargem do Bispo, Pro Pinheiro e Montelavar",Sintra,2,1.0,1.0,False,2.44,2024-09-07,2018-10-21,2,38.86567,-9.31485,4,Ricarda,2017-06-16,26,False,1.0,0.96,within an hour
26638783,66.0,55,44,Entire home/apt,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",Oeiras,4,1.0,1.0,True,0.74,2024-09-07,2018-07-26,1,38.68687,-9.30803,2,Alexandra,2016-04-12,11,False,1.0,0.97,within an hour
26638933,85.0,94,345,Entire home/apt,Misericrdia,Lisboa,6,1.0,2.0,False,1.44,2024-08-31,2019-05-13,3,38.71331,-9.15068,2,Maria Ines,2013-11-17,32,True,1.0,0.99,within an hour
26639269,240.0,12,132,Entire home/apt,Cascais e Estoril,Cascais,4,2.0,1.0,False,0.16,2022-03-05,2018-07-17,3,38.70501,-9.42602,2,Quinta,2018-07-05,0,False,1.0,0.0,within an hour
26639816,184.0,13,137,Entire home/apt,Cascais e Estoril,Cascais,4,1.0,1.0,False,0.17,2021-07-26,2018-07-18,3,38.70513,-9.42683,3,Quinta,2018-07-05,0,False,1.0,0.0,within an hour
26640025,54.0,69,251,Private room,Campolide,Lisboa,1,1.0,2.0,False,0.92,2024-09-12,2018-07-17,6,38.72447,-9.16292,1,Pedro,2018-07-01,3,True,0.91,0.99,within an hour
26640265,70.0,112,319,Private room,Campolide,Lisboa,3,1.0,2.0,False,1.51,2024-08-17,2018-08-09,6,38.72403,-9.1629,1,Pedro,2018-07-01,23,True,0.91,0.99,within an hour
26646777,126.0,231,318,Entire home/apt,Santa Maria Maior,Lisboa,4,1.0,1.0,True,3.07,2024-08-12,2018-07-12,1,38.71486,-9.13185,3,David,2018-07-05,44,True,1.0,1.0,within an hour
26652296,250.0,227,51,Entire home/apt,Santa Maria Maior,Lisboa,5,2.0,1.0,True,3.04,2024-08-27,2018-07-30,19,38.71049,-9.13759,3,Second House,2015-01-09,41,True,0.99,1.0,within an hour
26658354,174.0,109,337,Entire home/apt,Misericrdia,Lisboa,2,1.0,1.0,False,1.47,2024-08-07,2018-08-09,293,38.70743560791016,-9.142691612243652,1,Feels Like Home,2012-10-23,13,True,0.99,1.0,within an hour
26658911,160.0,172,126,Entire home/apt,Santo Antnio,Lisboa,4,2.0,1.0,True,2.29,2024-08-14,2018-07-13,5,38.7233,-9.14503,2,Joana,2015-05-21,43,False,1.0,1.0,within an hour
26661492,264.0,112,329,Entire home/apt,So Vicente,Lisboa,4,2.0,1.0,True,1.49,2024-08-18,2018-07-21,18,38.71798,-9.12974,2,Nest@Lisbon,2017-11-02,11,False,1.0,1.0,within an hour
26667192,129.0,165,54,Entire home/apt,Santa Maria Maior,Lisboa,4,1.0,1.0,False,2.21,2024-08-31,2018-07-28,2,38.71201,-9.12959,2,Raquel & Gonçalo,2016-03-21,36,False,1.0,0.98,within an hour
26678880,80.0,9,179,Entire home/apt,Carcavelos e Parede,Cascais,4,0.0,1.0,False,0.12,2023-08-12,2018-07-24,1,38.6864,-9.32746,4,Renata,2018-06-29,0,False,0.2,0.5,a few days or more
26681984,221.0,11,302,Entire home/apt,Santo Antnio,Lisboa,4,2.0,1.0,False,0.15,2023-08-21,2018-07-22,30,38.72122,-9.14242,1,Luis,2011-06-11,0,True,1.0,1.0,within an hour
26685667,2320.0,1,332,Entire home/apt,Alcabideche,Cascais,16,7.0,6.5,False,0.91,2024-08-13,2024-08-13,1,38.75406654224115,-9.459378719329834,4,Frédéric,2018-07-07,1,False,1.0,1.0,within a few hours
26688682,100.0,121,0,Entire home/apt,Santa Maria Maior,Lisboa,2,1.0,1.0,False,1.61,2024-08-26,2018-07-12,1,38.71409,-9.13499,3,Michel,2018-07-07,16,False,1.0,1.0,within an hour
26689300,88.0,306,214,Entire home/apt,Ajuda,Lisboa,7,2.0,1.0,False,4.09,2024-09-07,2018-07-22,55,38.70459,-9.19784,1,Pedro Filipe,2016-07-19,45,True,1.0,1.0,within an hour
26700287,116.0,342,340,Private room,Arroios,Lisboa,2,1.0,1.0,False,4.66,2024-08-30,2018-09-03,15,38.72649,-9.13463,2,Pedro,2018-05-07,60,True,0.98,0.98,within an hour
26710990,186.0,36,16,Entire home/apt,Ericeira,Mafra,7,4.0,2.0,True,0.48,2024-08-28,2018-07-27,1,38.97501,-9.41576,3,Ana,2017-07-30,13,True,1.0,1.0,within an hour
26716428,214.0,26,105,Entire home/apt,Arroios,Lisboa,6,3.0,2.0,True,1.01,2024-08-26,2022-08-02,2,38.73264,-9.13624,3,Leo,2011-06-04,13,True,1.0,1.0,within an hour
26716525,80.0,87,64,Entire home/apt,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,4,2.0,1.0,True,1.16,2024-08-30,2018-07-15,1,38.7039,-9.22758,5,Sofia Rio Tinto E,2016-02-05,16,False,1.0,0.97,within an hour
26727858,150.0,0,312,Entire home/apt,Colares,Sintra,3,1.0,1.0,True,0.0,0,0,6,38.81663,-9.47368,2,Margarida,2015-07-30,0,False,1.0,1.0,within an hour
26604154,329.0,16,201,Entire home/apt,Estrela,Lisboa,6,3.0,2.5,True,0.22,2023-05-03,2018-08-10,1,38.70862,-9.15572,4,Goitaca,2010-01-16,0,False,0.9,0.91,within an hour
26604611,237.0,191,294,Entire home/apt,Santo Antnio,Lisboa,4,2.0,2.0,False,2.56,2024-08-29,2018-07-27,16,38.71978,-9.14986,3,Maria & Pedro,2017-09-26,56,False,1.0,1.0,within an hour
26605950,120.0,25,335,Entire home/apt,Cascais e Estoril,Cascais,6,3.0,2.0,False,0.33,2024-08-24,2018-07-13,1,38.70212,-9.43877,4,Andrea Paola,2015-08-20,3,False,0.67,0.58,within a day
26612344,6000.0,30,15,Private room,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,2,1.0,1.0,True,0.4,2024-08-11,2018-07-17,1,38.70279,-9.24117,6,Miguel,2014-12-17,6,False,1.0,1.0,within a few hours
26615683,250.0,1,362,Entire home/apt,Parque das Naes,Lisboa,4,2.0,2.0,False,0.03,2022-05-07,2022-05-07,1,38.78991,-9.09943,5,Sandra,2014-05-13,0,False,1.0,0.0,within a day
26616003,89.0,53,50,Entire home/apt,Arroios,Lisboa,2,1.0,1.0,True,0.76,2024-06-25,2019-01-01,1,38.7253,-9.14057,4,Silke,2013-11-03,15,False,1.0,0.71,within a few hours
26619203,136.0,159,329,Entire home/apt,Misericrdia,Lisboa,3,1.0,1.0,False,2.14,2024-08-31,2018-08-06,293,38.708839416503906,-9.14861011505127,1,Feels Like Home,2012-10-23,42,True,0.99,1.0,within an hour
26806425,40.0,124,157,Private room,Mina de gua,Amadora,2,1.0,1.0,False,1.66,2024-09-09,2018-07-26,4,38.76243,-9.23728,1,Lucineia,2018-06-21,23,True,1.0,0.99,within an hour
26825695,130.0,62,352,Entire home/apt,Cascais e Estoril,Cascais,4,2.0,2.0,False,0.84,2024-08-24,2018-08-12,2,38.71064,-9.41257,4,Izabel,2017-01-31,7,False,1.0,0.56,within an hour
26829009,99.0,3,13,Entire home/apt,Cascais e Estoril,Cascais,2,1.0,1.0,False,0.22,2024-08-18,2023-08-10,1,38.69809,-9.44021,3,Sofia,2015-06-10,1,False,1.0,0.75,within a few hours
26832585,200.0,61,336,Entire home/apt,Ericeira,Mafra,7,4.0,2.0,True,0.82,2024-09-13,2018-07-30,1,38.97447,-9.4152,5,João & Andreia,2018-07-12,10,False,1.0,0.89,within an hour
26836680,60.0,258,306,Entire home/apt,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",Oeiras,2,1.0,1.0,False,3.46,2024-09-09,2018-08-04,1,38.70591,-9.27779,3,Rodrigo,2013-04-20,38,True,1.0,1.0,within an hour
26840193,26.0,137,327,Private room,Mina de gua,Amadora,1,1.0,1.0,False,1.83,2024-08-12,2018-07-24,4,38.76149,-9.23593,1,Lucineia,2018-06-21,42,True,1.0,0.99,within an hour
26844351,76.0,177,158,Entire home/apt,Estrela,Lisboa,4,1.0,1.0,False,2.37,2024-08-31,2018-07-30,8,38.70479,-9.16655,1,Moniece,2018-05-30,39,False,1.0,1.0,within an hour
26844747,79.0,114,28,Entire home/apt,Beato,Lisboa,2,0.0,1.0,True,1.53,2024-09-11,2018-07-31,1,38.73466,-9.11844,7,Deb,2017-10-04,26,False,1.0,0.9,within a few hours
26853436,175.0,34,44,Entire home/apt,Santa Maria Maior,Lisboa,4,2.0,1.0,True,0.45,2024-08-29,2018-07-21,23,38.71014241549899,-9.13569141491168,15,Gonçalo,2015-11-15,14,True,1.0,0.99,within an hour
26856758,388.0,16,315,Entire home/apt,Ericeira,Mafra,6,3.0,3.0,True,1.17,2024-09-11,2023-08-02,6,38.96498,-9.41657,3,Alessandra,2017-11-02,12,False,1.0,1.0,within an hour
26861641,139.0,34,99,Entire home/apt,Ericeira,Mafra,4,2.0,2.0,True,0.46,2024-09-05,2018-07-28,14,38.96305,-9.41539,5,Rui,2012-08-21,1,False,1.0,0.93,within a few hours
26866079,69.0,194,151,Entire home/apt,Santa Maria Maior,Lisboa,2,0.0,1.0,False,2.64,2024-08-30,2018-09-04,1,38.71266,-9.12472,2,Rosaria,2018-01-22,41,True,1.0,1.0,within an hour
26871759,145.0,3,70,Entire home/apt,Ericeira,Mafra,4,2.0,1.0,False,0.08,2024-09-06,2021-08-18,1,38.96133,-9.4164,3,Maria,2018-07-13,1,False,0.67,1.0,within a day
26879345,164.0,23,237,Entire home/apt,Estrela,Lisboa,2,1.0,1.0,False,0.31,2024-04-26,2018-07-23,6,38.71129,-9.15605,1,Lisbon Dreams,2013-04-10,7,True,1.0,0.99,within an hour
26879832,125.0,223,335,Entire home/apt,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Sintra,2,1.0,1.0,True,3.08,2024-08-26,2018-10-06,1,38.79327,-9.37443,2,Joana,2016-08-12,26,False,1.0,1.0,within an hour
26881148,30.0,43,260,Entire home/apt,Colares,Sintra,3,1.0,1.0,True,0.59,2024-07-21,2018-09-03,1,38.81378,-9.46015,3,Quinta,2015-07-12,7,False,1.0,1.0,within an hour
26886862,900.0,4,309,Entire home/apt,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Sintra,10,4.0,4.5,True,0.13,2024-03-31,2022-04-01,15,38.79077,-9.40496,1,Aline,2014-06-12,1,False,0.96,0.78,within a few hours
26890410,200.0,27,0,Entire home/apt,So Vicente,Lisboa,4,1.0,2.0,True,0.36,2020-03-15,2018-07-29,2,38.7146,-9.12866,2,Rita,2016-08-26,0,False,1.0,1.0,within an hour
26920584,90.0,148,198,Entire home/apt,Penha de Frana,Lisboa,4,2.0,1.0,True,1.99,2024-09-01,2018-08-11,1,38.72703,-9.12535,3,Pedro,2018-07-15,43,True,1.0,1.0,within an hour
26939316,91.0,89,318,Entire home/apt,Santo Antnio,Lisboa,2,1.0,1.0,True,1.25,2024-09-07,2018-11-15,1,38.72365,-9.14439,7,Isabel,2018-03-02,19,False,1.0,1.0,within an hour
26941632,64.0,294,327,Entire home/apt,So Joo das Lampas e Terrugem,Sintra,2,1.0,1.0,False,3.94,2024-08-25,2018-08-02,3,38.87364,-9.43272,1,Maria,2016-04-15,57,False,1.0,0.83,within an hour
26941708,150.0,72,193,Entire home/apt,Ericeira,Mafra,4,2.0,2.0,True,1.13,2024-08-31,2019-06-30,6,38.96704,-9.41848,3,Casas Burnay,2016-02-01,23,True,1.0,1.0,within an hour
26946757,114.0,158,130,Entire home/apt,Misericrdia,Lisboa,2,1.0,1.0,False,2.13,2024-08-07,2018-08-17,2,38.70995,-9.14523,3,Amos,2014-05-09,25,False,1.0,0.95,within an hour
26947149,98.0,28,117,Entire home/apt,Ericeira,Mafra,2,1.0,1.0,False,0.44,2024-08-31,2019-07-15,27,38.97223,-9.41948,3,Ericeira,2015-04-20,14,True,0.97,1.0,within an hour
26948621,100.0,102,141,Entire home/apt,So Vicente,Lisboa,2,1.0,1.0,False,1.37,2024-09-02,2018-08-09,24,38.71374,-9.12418,3,Bernardo E Ana Rita,2014-04-15,24,False,1.0,1.0,within an hour
26950046,196.0,66,170,Entire home/apt,Santo Antnio,Lisboa,7,3.0,2.0,True,1.01,2024-09-10,2019-05-08,5,38.72359,-9.1446,3,Nathalie,2018-07-02,25,True,0.96,0.99,within an hour
26951388,79.0,33,30,Private room,Ericeira,Mafra,2,1.0,1.0,True,0.52,2024-07-14,2019-07-18,11,38.97092,-9.40322,1,Mário,2018-07-16,2,False,1.0,0.77,within an hour
26953360,129.0,423,139,Entire home/apt,So Vicente,Lisboa,6,2.0,2.0,True,5.7,2024-09-12,2018-08-10,3,38.71955,-9.12725,2,Paulo And Catarina,2017-12-22,86,True,1.0,1.0,within an hour
26954430,322.0,137,349,Entire home/apt,Avenidas Novas,Lisboa,6,2.0,2.0,True,1.83,2024-06-03,2018-07-28,38,38.73363,-9.15523,1,Patrícia,2014-06-22,18,True,0.99,1.0,within an hour
26994019,111.0,34,253,Entire home/apt,Campolide,Lisboa,4,1.0,1.0,True,0.47,2024-07-30,2018-09-14,11,38.72454,-9.16787,7,Ana Rita,2014-09-03,3,False,0.94,0.93,within an hour
27007337,191.0,216,85,Entire home/apt,Santa Maria Maior,Lisboa,4,1.0,1.0,True,2.93,2024-08-31,2018-08-28,19,38.70824,-9.14193,3,Second House,2015-01-09,47,True,0.99,1.0,within an hour
27010797,81.0,165,315,Entire home/apt,So Vicente,Lisboa,2,1.0,1.0,False,2.22,2024-08-29,2018-08-04,1,38.72068,-9.12826,3,Bruno,2015-05-22,47,True,1.0,0.99,within an hour
27012843,70.0,304,106,Entire home/apt,Misericrdia,Lisboa,2,1.0,1.0,True,4.06,2024-09-10,2018-07-24,1,38.71491,-9.14397,2,Myhome4you1,2018-07-15,60,True,1.0,1.0,within an hour
27020090,204.0,154,134,Entire home/apt,Santa Maria Maior,Lisboa,8,3.0,3.0,True,2.11,2024-08-27,2018-09-16,1,38.70972,-9.14186,2,Evgeniya,2018-07-18,37,False,1.0,0.94,within an hour
27023726,170.0,229,314,Entire home/apt,Misericrdia,Lisboa,5,2.0,1.0,True,3.07,2024-09-10,2018-07-31,1,38.70819,-9.14535,3,Alberto,2018-07-17,55,True,1.0,1.0,within an hour
27042461,100.0,28,297,Entire home/apt,Penha de Frana,Lisboa,4,1.0,1.0,False,0.38,2024-07-08,2018-08-12,3,38.73164,-9.12919,3,Diana,2014-05-11,3,True,1.0,0.5,within a few hours
27042759,127.0,132,47,Entire home/apt,Ericeira,Mafra,5,2.0,1.0,True,2.1,2024-09-13,2019-07-15,1,38.97521,-9.41547,2,Ana,2016-09-12,28,False,1.0,1.0,within an hour
27045579,52.0,93,171,Private room,Cascais e Estoril,Cascais,2,1.0,1.5,True,1.25,2024-08-27,2018-08-03,3,38.70603,-9.3848,4,Diogo,2018-04-05,17,True,1.0,1.0,within an hour
27049719,212.0,113,323,Entire home/apt,So Vicente,Lisboa,4,1.0,1.0,True,1.52,2024-09-05,2018-08-13,2,38.7146,-9.12866,3,Rita,2016-08-26,28,False,1.0,1.0,within an hour
27053889,60.0,1,362,Private room,Santo Isidoro,Mafra,2,1.0,1.0,False,0.79,2024-08-08,2024-08-08,2,39.00969,-9.41997,4,Alexandra,2012-10-16,1,False,1.0,0.9,within a few hours
27054034,349.0,1,323,Hotel room,Misericrdia,Lisboa,2,1.0,1.0,False,0.03,2021-10-21,2021-10-21,6,38.71535,-9.14824,1,1869 Principe Real,2018-04-09,0,True,1.0,1.0,within an hour
27054048,314.0,3,317,Private room,Misericrdia,Lisboa,2,1.0,1.0,False,0.07,2021-12-05,2021-05-27,6,38.71535,-9.14824,1,1869 Principe Real,2018-04-09,0,True,1.0,1.0,within an hour
27054054,399.0,1,323,Hotel room,Misericrdia,Lisboa,2,1.0,1.0,False,0.02,2021-01-25,2021-01-25,6,38.71535,-9.14824,1,1869 Principe Real,2018-04-09,0,True,1.0,1.0,within an hour
